"Schadenversicherungen, Entgelte für Versicherungsdienstleistungen im Zusammenhang mit privaten Verkehrsmitteln";"1214 100"
"Schadenversicherungen, Entgelte für Versicherungsdienstleistungen im Zusammenhang mit Reise- und Gepäckversicherungen";"1214 200"
"Schadenversicherungen, im Zusammenhang mit der Wohnung (ohne Gebäudeversicherungsdienstleistungen; ohne Versicherungsbeiträge)";"1213 000"
"Schädlingsbekämpfungsmittel für den Garten";"0931 102"
"Schädlingsbekämpfungsmittel für den Haushalt";"0561 906"
"Schädlingsbekämpfungsspritzen für den Garten, nichtmotorisch angetrieben";"0552 104"
"Schafe, lebend";"0932 102"
"Schaffelle";"1329 139"
"Schaffleisch, frisch oder gefroren (ohne Innereien)";"0112 230"
"Schaffleisch, Konserven";"0112 508"
"Schafskäse";"0114 503"
"Schafsmilch, entrahmte Milch (Magermilch)";"0114 200"
"Schafsmilch, Roh- und Vollmilch";"0114 100"
"Schalen aus Glas, Tafelgeschirr";"0540 105"
"Schalen aus Porzellan, Tafelgeschirr";"0540 105"
"Schalen aus unedlem Metall, Kunststoff, Holz, Tafelgeschirr (ohne Einweggeschirr)";"0540 328"
"Schalen für Schreibgeräte";"0974 007"
"Schalenobst, gesalzen oder geröstet";"0116 901"
"Schalentiere, frisch, gekühlt  (ohne Konserven)";"0113 401"
"Schalentiere, gefroren (ohne Konserven)";"0113 402"
"Schalentiere, Konserven";"0113 607"
"Schälerbsen";"0117 600"
"Schälgurken, frisch";"0117 204"
"Schallplatten, bespielt";"0952 003"
"Schälmaschinen, elektrisch, Küchenmaschinen";"0532 102"
"Schälmaschinen, nichtelektrisch, Küchenmaschinen";"0532 102"
"Schalotten, frisch oder gekühlt";"0117 401"
"Schälrippchen, frisch oder gefroren";"0112 220"
"Schals, Bekleidungszubehör";"0313 107"
"Schalter, elektrische Installationsgeräte";"0431 108"
"Schamottestein";"0431 108"
"Scharniere";"0431 108"
"Schaschlik, gefroren, tafelfertig zubereitet";"0112 506"
"Schaschlikspieße";"0561 909"
"Schatzanweisungen, Kauf";"1685 100"
"Schatzanweisungen, Verkauf";"0071 410"
"Schaufeln, Bodenbearbeitungsgeräte";"0552 104"
"Schaufeln für den Haushalt, Kehr-, Kohlenschaufeln u.ä.";"0561 909"
"Schaukeln, Kinderschaukeln";"0921 206"
"Schaukelstühle";"0511 112"
"Schaumgummiartikel für Bekleidung, Haushaltswäsche und Heimtextilien";"0313 209"
"Schaumlöffel, Küchengeräte";"0540 321"
"Schaumlöscher (ohne Autofeuerlöscher)";"0561 909"
"Schaumstoffmatratzen";"0511 124"
"Schaumweine, aus anderen Früchten als Weintrauben";"0212 2"
"Schaumweine, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Schaumweine, Verzehr in Kantinen, Mensen  von Hochschulen";"1112 100"
"Schaumweine, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 143"
"Schaumzuckerwaren";"0118 909"
"Schauspielaufführungen, Besuch von";"0961 003"
"Scheckkartengebühren";"1222 000"
"Scheibenbüchsen";"0922 114"
"Scheibengardinen aus textilem Material, konfektioniert";"0521 101"
"Scheibenwischer für Kraftfahrzeuge";"0721 202"
"Scheibenwischermotoren für Kraftfahrzeuge";"0721 201"
"Scheinwerfer für Fahrräder, Akkulampen";"0721 308"
"Scheinwerfer für Kraftfahrzeuge";"0721 201"
"Scheitholz für Brennzwecke";"0454 200"
"Schellfisch, frisch oder gekühlt";"0113 101"
"Schellfisch, gefroren";"0113 102"
"Schenkungen an andere private Haushalte";"1643 200"
"Schenkungen von anderen privaten Haushalten";"0033 420"
"Schenkungsteuer";"1612 100"
"Scherapparate für Schafe";"0932 202"
"Scherblätter für elektrische Rasierapparate";"1311 101"
"Scheren (Nagelscheren)";"1312 105"
"Scheren für den Garten, motorisch angetrieben";"0551 001"
"Scheren für den Garten, nichtmotorisch angetrieben";"0552 104"
"Scheren für den Haushalt, nichtelektrisch";"0540 203"
"Scherenschleifen, Dienstleistungen";"0562 909"
"Scheren von Schafen, Dienstleistungen";"0945 009"
"Scheuerbürsten";"0561 121"
"Scheuerlappen für den Haushalt";"0561 122"
"Scheuerpulver";"0561 115"
"Scheuertücher für den Haushalt";"0561 122"
"Schichtkäse";"0114 506"
"Schiebestangen für Dreiräder";"0921 203"
"Schieblehren";"0552 105"
"Schiedsmanngebühren";"1645 000"
"Schiedsstellen, Dienstleistungen sozialer Einrichtungen und karitativer Verbände";"1330 900"
"Schienbeinschoner";"0922 119"
"Schießbedarf, Verbrauchsgüter";"0922 114"
"Schießscheiben aus Papier";"0922 114"
"Schießsportgeräte";"0922 114"
"Schießsportwaffen";"0922 114"
"Schiffe, Modellbausätze";"0921 205"
"Schiffsmodelle, Bausätze";"0921 205"
"Schiffspassagen, Fahrten mit Hochsee- und Küstenschiffen (einschl. Fährschiffen)";"0734 001"
"Schiffsreisen, Kreuzfahrten";"0980 008"
"Schiffszwieback";"0111 363"
"Schilder (ohne solche für Kraftfahrzeuge und Fahrräder)";"0552 208"
"Schildkröten, lebend";"0932 103"
"Schimmelentferner";"0561 119"
"Schinken, gekocht, Konserven";"0112 508"
"Schinken, gekocht (ohne Konserven)";"0112 507"
"Schinken, geräuchert oder getrocknet (ohne Konserven)";"0112 310"
"Schinkenbrötchen";"0119 150"
"Schinkenkäse, Schmelzkäsezubereitung";"0114 505"
"Schinkenmettwurst, Rohwurst";"0112 310"
"Schinkenplockwurst, Rohwurst";"0112 310"
"Schinkenspeck, frisch oder gefroren";"0112 310"
"Schinkenspeck, geräuchert, getrocknet oder gekocht (ohne Konserven)";"0112 310"
"Schinkenwurst, Brühwurst (ohne Konserven)";"0112 502"
"Schirme für Herren, Damen und Kinder";"1329 134"
"Schirmen, Reparaturen an";"1329 200"
"Schirmfutterale für Herren-, Damen- und Kinderschirme";"1329 134"
"Schirmhüllen für Herren-, Damen- und Kinderschirme";"1329 134"
"Schirmständer, Garderobenmöbel";"0511 170"
"Schlachtabfälle für Futterzwecke, Hundefutter";"0932 201"
"Schlachtabfälle von Meeressäugetieren, essbar, frisch oder gefroren";"0112 400"
"Schlachtlöhne, Dienstleistungen";"0562 909"
"Schlachtnebenprodukte, frisch oder gefroren, z.B. Rinder-, Schweine-, Geflügelleber, Nieren, Rinderzungen";"0112 400"
"Schlachtnebenprodukte für Futterzwecke, Hundefutter";"0932 201"
"Schlachtvieh, lebend";"0932 102"
"Schlackwurst, Rohwurst";"0112 310"
"Schlafanzüge für Damen";"0312 273"
"Schlafanzüge für Herren";"0312 162"
"Schlafanzüge für Jungen";"0312 188"
"Schlafanzüge für Mädchen";"0312 298"
"Schlafanzüge für Säuglinge, aus Gewebe";"0312 303"
"Schlafanzugstoffe, Meterware";"0311 000"
"Schlafbrillen";"0612 209"
"Schlafcouches";"0511 113"
"Schlafdecken";"0521 201"
"Schlafmasken";"0612 209"
"Schlafsäcke";"0922 202"
"Schlafsäcke für Säuglinge und Kleinkinder";"0312 303"
"Schlafsäcke und andere Bettwaren, Miete für";"0522 000"
"Schlafwagenfahrkarten zu gewöhnlichen Konditionen im internationalen Schienenfernverkehr";"0731 130"
"Schlafwagenfahrkarten zu gewöhnlichen Konditionen im nationalen Schienenfernverkehr";"0731 121"
"Schlafzimmereinrichtungen, komplett";"0511 129"
"Schlagbesen, Küchengeräte";"0540 321"
"Schläger für Tennis, u.ä. Sport im Freien";"0922 113"
"Schläger für Tischtennis, Badminton u.ä. Sport in Räumen";"0922 123"
"Schlagrahm";"0114 302"
"Schlagsahne, frisch";"0114 302"
"Schlagsahne, ultrahocherhitzt";"0114 302"
"Schlagzeuge, Musikinstrumente";"0951 002"
"Schlamperrollen, leer";"1329 119"
"Schlangengurken, frisch oder gekühlt";"0117 204"
"Schlankheitscremes";"1312 234"
"Schläuche, Gartenschläuche";"0552 104"
"Schläuche für Fahrräder";"0721 129"
"Schläuche für Fahrräder mit Hilfsmotor, Reparaturen an";"0723 028"
"Schläuche für Krafträder, Reparaturen an";"0723 028"
"Schläuche für Krafträder";"0721 121"
"Schläuche für Kraftwagen und Kraftwagenanhängern, Reparaturen an";"0723 021"
"Schläuche für Mofas und Mopeds";"0721 121"
"Schlechtwettergeld, Kurzarbeitergeld und Winterbauförderung nach dem Sozialgesetzbuch III (Arbeitsförderung)";"0031 520"
"Schlehen, frisch oder gekühlt";"0116 309"
"Schlei, frisch oder gekühlt";"0113 101"
"Schlei, gefroren";"0113 102"
"Schleier, Bekleidungszubehör";"0313 109"
"Schleierkraut, Schnittblumen";"0931 221"
"Schleifapparate mit Hand- oder Fußantrieb";"0552 105"
"Schleifen, Querbinder, Bekleidungszubehör";"0313 107"
"Schleifen von Messern und Scheren, Dienstleistungen";"0562 909"
"Schleifmaschinen, elektrisch";"0551 002"
"Schleifmaschinen mit Hand- oder Fußantrieb";"0552 105"
"Schleifpapier";"0561 909"
"Schleifpaste";"0561 909"
"Schleifsteine, Wetzsteine";"0561 909"
"Schlemmerblöcke, Kauf von, für eigene Verwendung";"1696 000"
"Schleuderbälle";"0922 111"
"Schleuderhonig";"0118 306"
"Schließen für Bekleidung, Haushaltswäsche und Heimtextilien";"0313 209"
"Schließfächer, Dienstleistungen der Geldinstitute";"1222 000"
"Schließfächer, Entgelte für Gepäckaufbewahrung";"1390 909"
"Schlitten, Wintersportartikel";"0922 112"
"Schlittschuhe, Miete für";"0946 208"
"Schlittschuhe";"0922 117"
"Schlösser (ohne solche für Kraftfahrzeuge und Fahrräder)";"0552 208"
"Schlosserarbeiten an der Wohnung, auf Kosten der Eigentümerinnen und Eigentümer";"1675 100"
"Schlosserarbeiten an der Wohnung, auf Kosten der Mieterinnen und der Mieter";"0432 009"
"Schlösser für Fahrräder";"0721 308"
"Schlösser für Kraftfahrzeuge";"0721 202"
"Schlossführer, Dienstleistungen";"0946 104"
"Schlüpfer für Damen";"0312 279"
"Schlüpfer für Herren";"0312 161"
"Schlüpfer für Jungen";"0312 188"
"Schlüpfer für Mädchen";"0312 298"
"Schlüssel (ohne solche für Kraftfahrzeuge und Fahrräder)";"0552 208"
"Schlüsselanhänger";"1329 139"
"Schlüsselbänder";"1329 139"
"Schlüsseldienst auf Kosten der Eigentümerinnen und Eigentümer";"1675 100"
"Schlüsseldienste auf Kosten der Mieterinnen und der Mieter";"0432 009"
"Schlüsseletuis aus Leder, Kunststoff oder anderem Material";"1329 119"
"Schlüssel für Kraftfahrzeuge";"0721 305"
"Schmalfilme für Filmkameras, unbelichtet";"0911 205"
"Schmalfilmkameras";"0911 105"
"Schmalfilmprojektoren";"0911 108"
"Schmalzfleisch, Konserven";"0112 508"
"Schmalz für Speisezwecke";"0115 900"
"Schmalz mit Zwiebeln";"0115 900"
"Schmalzstearin für Speisezwecke";"0115 900"
"Schmand";"0114 602"
"Schmelzbutter";"0115 200"
"Schmelzkäse";"0114 505"
"Schmelzkäsezubereitungen";"0114 505"
"Schmerzensgelder an andere private Haushalte, freiwillige Übertragungen an andere private Haushalte, Ausgaben";"1643 200"
"Schmerzensgelder von anderen privaten Haushalten, Unterhaltszahlungen u.a. Unterstützungen von anderen privaten Haushalten (auch Leibrenten), (ohne freies Wohnen), Einnahmen";"0033 420"
"Schmerzmittel";"0611 120"
"Schmierfette für Fahrräder";"0722 409"
"Schmierfette für Kraftfahrzeuge";"0722 409"
"Schmierkannen";"0540 325"
"Schmierseife";"0561 111"
"Schmierstoffe, z.B. Getriebe-, Achsöl, Schmierfette";"0722 409"
"Schminkartikel";"1312 232"
"Schminkstifte";"1312 232"
"Schminktaschen";"1329 119"
"Schmirgelpapier";"0561 909"
"Schmortöpfe aus Metall";"0540 312"
"Schmuck, aus Edelmetall, echten Perlen, Edel- oder Schmucksteinen";"1321 112"
"Schmuck, aus unedlem Metall, Kunststoff, Glas u.ä.";"1321 111"
"Schmuck, gebraucht, nichtgewerblicher Verkauf, Einnahmen";"0055 210"
"Schmuck, Reparaturen an";"1321 201"
"Schmuck, Umarbeitung von";"1321 201"
"Schmucketuis aus Leder, Kunststoff oder anderem Material";"1329 119"
"Schmuckfedern, Bekleidungszubehör";"0313 209"
"Schmuckversicherung, Entgelt Versicherungsdienstleistungen";"1219 000"
"Schmutzfänger für Kraftfahrzeuge";"0721 305"
"Schnallen für Bekleidung, Haushaltswäsche und Heimtextilien";"0313 209"
"Schnaps, Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Schnaps, Verzehr in Kantinen, Mensen von Hochschulen";"1112 100"
"Schnaps, Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 141"
"Schnapsgläser";"0540 103"
"Schnecken, frisch oder gekühlt  (ohne Konserven)";"0113 401"
"Schnecken, gefroren (ohne Konserven)";"0113 402"
"Schnecken, Konserven";"0113 607"
"Schneckenerzeugnisse, frisch oder  gekühlt  (ohne Konserven)";"0113 401"
"Schneckenerzeugnisse, gefroren (ohne Konserven)";"0113 402"
"Schneckenkorn";"0931 102"
"Schneebesen, Küchengeräte";"0540 321"
"Schneeketten für Kraftfahrzeuge";"0721 305"
"Schneeräumen, Ausgaben der Wohnungsinhaberinnen und Wohnungsinhaber (ohne Umlagen)";"0444 108"
"Schneeschieber";"0552 104"
"Schneidemaschinen, elektrisch, Küchenmaschinen";"0532 102"
"Schneidemaschinen, nichtelektrisch, Küchenmaschinen";"0532 102"
"Schneidemühlen, elektrisch, Küchenmaschinen";"0532 102"
"Schneidemühlen, nichtelektrisch, Küchenmaschinen";"0532 102"
"Schneiden für Damen (einschl. Waschen und Föhnen)";"1313 121"
"Schneiden von Holz, Dienstleistungen";"0562 909"
"Schneider, Änderungen von Bekleidung beim Kauf";"0314 200"
"Schneider, Reparatur von Bekleidung, einschl. Nählohn, wenn der Haushalt den Stoff selbst bereit stellt";"0314 200"
"Schneiderkreide";"0561 909"
"Schneiderpuppen";"0561 909"
"Schneiderscheren";"0540 203"
"Schnellhefter";"0974 006"
"Schnellkochgeschirr, Dampfdrucktöpfe u.a. Koch- und Bratgeschirr aus Metall, z.B. Schmortöpfe, Kessel, Einkochapparate";"0540 312"
"Schnellkomposthilfsstoff";"0931 102"
"Schnellverbandpflaster, medizinisch";"0612 303"
"Schnittgrün";"0931 221"
"Schnittkäse (auch halbfester Schnittkäse)";"0114 502"
"Schnittlauch, frisch, gekühlt oder gefroren";"0119 401"
"Schnittlauch, getrocknet";"0119 402"
"Schnittmuster";"0561 909"
"Schnitzel, Kalbsschnitzel, frisch oder gefroren";"0112 219"
"Schnitzel, mit Pommes frites, Salat u.ä., Verzehr in Kantinen, Mensen, a.n.g.";"1112 900"
"Schnitzel, mit Pommes frites, Salat u.ä., Verzehr in Kantinen, Mensen von Hochschulen, Schulen und Kindergärten";"1112 100"
"Schnitzel, mit Pommes frites, Salat u.ä., Verzehr in Restaurants, Cafés, Bars, mit umfassender Bedienungsleistung";"1111 113"
"Schnitzel, Schweineschnitzel, frisch oder gefroren";"0112 220"
"Schnitzelmaschinen, nichtelektrisch, Küchenmaschinen";"0532 102"
"Schnitzelmühlen, nichtelektrisch, Küchenmaschinen";"0532 102"
"Schnitzmesser";"0552 105"
"Schnitzwerkzeuge";"0552 105"
"Schnorchel";"0912 302"
"Schnullerbänder, aus unedlem Metall, Kunststoff, Holz u.Ä.";"0540 329"
"Schnuller für Babys";"0540 326"
"Schnullerketten";"0540 329"
"Schnupftabak (einschl. in Cafés, Restaurants, Tankstellen, öffentlichen Verkehrsmitteln eingekauftem Schnupftabak)";"0230 902"
"Schnupftabakdosen aus Edelmetall oder Schmucksteinen";"1329 136"
"Schnupftücher aus textilem Material";"0313 109"
"Schnüre, Gardinenzubehör";"0521 101"
"Schnürriemen für Damenschuhe";"0321 290"
"Schnürriemen für Herrenschuhe";"0321 190"
"Schnürriemen für Kinderschuhe";"0321 390"
"Schnürsenkel für Damenschuhe";"0321 290"
"Schnürsenkel für Herrenschuhe";"0321 190"
"Schnürsenkel für Kinderschuhe";"0321 390"
"Schoco Mac (Milch-Schoko-Creme)";"0118 509"
"Schokoküsse, Schaumküsse";"0118 509"
"Schokoladen, in Stangen";"0118 503"
"Schokoladen, Tafelschokoladen";"0118 503"
"Schokoladendragees";"0118 509"
"Schokoladenkringel";"0118 509"
"Schokoladenkroketten";"0118 509"
"Schokoladenmasse mit einem Kakaoanteil von 50 % oder mehr";"0118 507"
"Schokoladenplätzchen";"0118 509"
"Schokoladenpulver mit einem Kakaoanteil von 50 % oder mehr, Dessertzubereitungen und Küchenzutaten, mit Kakaoanteil";"0118 507"
"Schokoladensirup mit einem Kakaoanteil von 50 % oder mehr, Dessertzubereitungen und Küchenzutaten, mit Kakaoanteil";"0118 507"
"Schokoladenstreusel";"0118 509"
"Scholle, frisch, gekühlt";"0113 101"
"Scholle, gefroren";"0113 102"
"Schonbezüge für Kraftfahrzeuge";"0721 305"
"Schoner, z.B. zum Inliner fahren";"0922 119"
"Schönheitsbehandlung in einem Krankenhaus";"0631 002"
"Schönheitspflege, Gesichtskosmetik,  Packungen und andere Dienstleistungen";"1313 201"
"Schönheitspflege, Haarentfernung";"1313 204"
"Schönheitspflege  ohne Gesichtskosmetik und Haarentfernung";"1313 204"
"Schönheitsreparaturen von Malern und Tapezierern, an Eigentümerwohnungen";"0432 004"
"Schönheitsreparaturen von Malern und Tapezierern, an Mietwohnungen, auf Kosten der Vermieterinnen und Vermieter";"1675 100"
"Schönheitsreparaturen von Malern und Tapezierern, an Mietwohnungen";"0432 004"
"Schöpfkellen, Küchengeräte";"0540 321"
"Schornsteinfegergebühren, Ausgaben der Eigentümerinnen und Eigentümer für vermietete Wohnungen";"1679 400"
"Schornsteinfegergebühren, Ausgaben der Wohnungsinhaberinnen und Wohnungsinhaber (ohne Umlagen)";"0444 902"
"Schrankbetten, Bestandteile von Wohnzimmerschrankwänden";"0511 114"
"Schränke, Badmöbel, andere";"0511 140"
"Schränke, Bücherschränke";"0511 114"
"Schränke, Esszimmerschränke";"0511 114"
"Schränke, Garderobenschränke";"0511 170"
"Schränke, Kleiderschränke";"0511 125"
"Schränke, Küchenschränke";"0511 133"
"Schränke, Teile für Badezimmer";"0511 140"
"Schränke, Werkzeugschränke";"0552 105"
"Schränke, Wohnzimmerschränke";"0511 114"
"Schränke (ohne Geldschränke), Aktenschränke";"0511 160"
"Schrankpapier";"0561 902"
"Schrankwände (auch als Raumteiler)";"0511 114"
"Schrauben";"0561 905"
"Schraubenschlüssel";"0552 105"
"Schraubenwinden";"0552 105"
"Schraubenzieher";"0552 105"
"Schraubenzubehör";"0561 905"
"Schraubhaken, grobe Drahtwaren";"0561 905"
"Schraubknechte";"0552 105"
"Schraubösen, grobe Drahtwaren";"0561 905"
"Schraubstöcke";"0552 105"
"Schraubzwingen";"0552 105"
"Schrebergärten, Pachten, Ausgaben";"1695 000"
"Schrebergärten, Pachten, Einnahmen";"0021 1"
"Schreckschusspistolen";"0922 114"
"Schreibarbeiten, Entgelte";"1390 909"
"Schreibblöcke";"0974 001"
"Schreibfedern";"0974 006"
"Schreibgebühren, Entgelte für Bedürfnisanstalten, Gebühren für Stellen- u.a. Vermittlung, Eheberatung, Personenschutz, Auktionen,  Vermögensverwaltung,";"1390 909"
"Schreibhefte";"0974 002"
"Schreibkohle";"0974 005"
"Schreibkreide";"0974 005"
"Schreibmappen";"1329 113"
"Schreibmaschinen";"0813 205"
"Schreibmaschinenpapier";"0974 003"
"Schreibtafeln";"0974 009"
"Schreibtische";"0511 160"
"Schreibtischgarnituren";"0974 006"
"Schreibtischstühle";"0511 160"
"Schreibunterlagen";"0974 006"
"Schrittzähler für Sport im Freien, Fitnesstracker";"0819 100"
"Schrot, Futter für Haustiere";"0932 201"
"Schrotbrot";"0111 313"
"Schrot- und Vollkornbrot (einschl. Pumpernickel)";"0111 313"
"Schrubber";"0561 121"
"Schrubberstiele";"0561 121"
"Schubkarren";"0552 104"
"Schufa-Auskunft";"1390 909"
"Schuhabsätze für Damenschuhe";"0321 290"
"Schuhabsätze für Herrenschuhe";"0321 190"
"Schuhabsätze für Kinderschuhe";"0321 390"
"Schuhänderungen";"0322 000"
"Schuhanzieher für Damenschuhe";"0561 909"
"Schuhanzieher für Herrenschuhe";"0561 909"
"Schuhanzieher für Kinderschuhe";"0561 909"
"Schuhbänder für Damenschuhe";"0321 290"
"Schuhbänder für Herrenschuhe";"0321 190"
"Schuhbänder für Kinderschuhe";"0321 390"
"Schuhbeschlag für Damenschuhe";"0321 290"
"Schuhbeschlag für Herrenschuhe,";"0321 190"
"Schuhbeschlag für Kinderschuhe";"0321 390"
"Schuhbeutel aus Leder, Kunststoff oder anderem Material (ohne aus textilem Material)";"1329 119"
"Schuhbeutel aus textilem Material";"0521 909"
"Schuhbürsten";"0561 117"
"Schuhcreme";"0561 117"
"Schuhe, Miete für";"0322 000"
"Schuhe, Reparaturen an";"0322 000"
"Schuheinlagen, orthopädisch";"0613 304"
"Schuheinlagen (ohne orthopädische),  für Damenschuhe";"0321 290"
"Schuheinlagen (ohne orthopädische), für Herrenschuhe";"0321 190"
"Schuheinlagen (ohne orthopädische), für Kinderschuhe";"0321 390"
"Schuheinlegesohlen für Damenschuhe";"0321 290"
"Schuheinlegesohlen für Herrenschuhe";"0321 190"
"Schuheinlegesohlen für  Kinderschuhe";"0321 390"
"Schuhfett";"0561 117"
"Schuhleisten für Damenschuhe";"0321 290"
"Schuhleisten für Herrenschuhe";"0321 190"
"Schuhleisten für  Kinderschuhe";"0321 390"
"Schuhmacherwerkzeuge";"0552 105"
"Schuhnägel für Damenschuhe";"0321 290"
"Schuhnägel für Herrenschuhe";"0321 190"
"Schuhnägel für Kinderschuhe";"0321 390"
"Schuhpflegemittel";"0561 117"
"Schuhputzen, Dienstleistungen";"0562 909"
"Schuhputzmittel";"0561 117"
"Schuhreparaturen und Miete von Schuhen";"0322 000"
"Schuhriemen für Damenschuhe,";"0321 290"
"Schuhriemen für Herrenschuhe";"0321 190"
"Schuhriemen für Kinderschuhe";"0321 390"
"Schuhschränke, Garderobenmöbel";"0511 170"
"Schuhsohlen für Damenschuhe";"0321 290"
"Schuhsohlen für Herrenschuhe";"0321 190"
"Schuhsohlen für Kinderschuhe";"0321 390"
"Schuhspanner für Damenschuhe";"0561 909"
"Schuhspanner für  Herrenschuhe";"0561 909"
"Schuhspanner für Kinderschuhe";"0561 909"
"Schuhzubehör (ohne Schuhspanner u.ä.) für Damenschuhe";"0321 290"
"Schuhzubehör (ohne Schuhspanner u.ä.) für Herrenschuhe";"0321 190"
"Schuhzubehör (ohne Schuhspanner u.ä.) für Kinderschuhe";"0321 390"
"Schularten mit mehreren Bildungsgängen, Sekundarbereich I, Dienstleistungen";"1020 010"
"Schulbücher";"0971 100"
"Schulden, Aufnahme bei anderen privaten Haushalten";"0085"
"Schulden, nicht zinslos, Tilgung bei anderen privaten Haushalten, Ausgaben";"1652 200"
"Schulden, Tilgung von anderen privaten Haushalten, Einnahmen";"0078 000"
"Schulden, Verzinsung bei anderen privaten Haushalten";"1652 500"
"Schulden, zinslos, Tilgung bei anderen privaten Haushalten, Ausgaben";"1652 300"
"Schuldverschreibungen, Kauf";"1685 100"
"Schuldverschreibungen, Verkauf";"0071 410"
"Schulen des Gesundheitswesens, einjährig, Sekundarbereich II, Dienstleistungen";"1020 030"
"Schulen des Gesundheitswesens (zwei- und dreijährig), tertiärer Nicht-Hochschulbereich";"1040 015"
"Schüleraustauschprogramme der Sekundarstufe I";"1020 010"
"Schüleraustauschprogramme der Sekundarstufe II";"1020 020"
"Schülerladenbeitrag";"1330 102"
"Schulfüller";"0974 004"
"Schulgeld für Fahrerlaubnis";"0724 310"
"Schulhefte (auch Ringbucheinlagen)";"0974 002"
"Schulkindergärten, Dienstleistungen";"1010 105"
"Schulmäppchen, leer";"1329 119"
"Schulmappen";"1329 115"
"Schulmilch, entrahmte Milch (Magermilch)";"0114 200"
"Schulmilch, Roh- und Vollmilch";"0114 100"
"Schulranzen aus Leder, Kunststoff oder anderem Material";"1329 115"
"Schulschikurse";"10"
"Schulspeisen, Verzehr in Kantinen, Mensen";"1112 100"
"Schulstarterpaket für Kinder eines bedürftigen Haushaltes, der nicht von Arbeitslosengeld II (Hartz IV) lebt";"0031 692"
"Schulstarterpaket für Kinder eines Haushaltes, der von Arbeitslosengeld II (Hartz IV) lebt und Sozialgeld nach dem Sozialgesetzbuch II (Grundsicherung für Arbeitssuchende)";"0031 530"
"Schultaschen (ohne Schulranzen)";"1329 115"
"Schulterpolster für Bekleidung";"0313 209"
"Schultüten, aus Pappe";"0561 902"
"Schultüten mit Schokoladenerzeugnissen gefüllt";"0118 509"
"Schulunabhängige Orientierungsstufen, Sekundarbereich I, Dienstleistungen";"1020 010"
"Schuluniformen";"0312 400"
"Schulvereine, Mitgliedsbeiträge";"1641 900"
"Schulvereine, Spenden und unregelmäßige Beiträge";"1642 900"
"Schürhaken, Schürstange, Schüreisen (Kaminzubehör)";"0552 208"
"Schürzen für Damen (einschl. Arbeitsbekleidung)";"0313 109"
"Schürzen für Herren, Arbeitsbekleidung";"0313 109"
"Schürzenstoffe";"0311 000"
"Schüsseln aus Glas";"0540 105"
"Schüsseln aus Holz";"0540 328"
"Schüsseln aus Kunststoff";"0540 328"
"Schüsseln aus Porzellan";"0540 105"
"Schüsseln aus Steingut u.a. feinkeramischen Stoffen";"0540 105"
"Schüsseln aus unedlem Metall";"0540 328"
"Schüssler-Salze, apothekenpflichtig, pflanzliche Arzneimittel und homöopathische Produkte";"0611 220"
"Schutzbrief, Prämien";"1639 800"
"Schützenfeste, Eintrittsgelder";"0946 101"
"Schutzfolien für Display";"0974 003"
"Schutzgebühren für Prospekte";"0973 004"
"Schutzgebühren für Werbemittel";"0973 004"
"Schutzhandschuhe aus Gummi, für den Haushalt";"0561 909"
"Schutzhelm (ohne Motorrad- und Fahrradhelme)";"0922 119"
"Schutzhüllen aus Kunststofffolien, für Ausweise u.ä.";"1329 116"
"Schutzhüllen für Gartenmöbel und Polsterauflagen, aus Kunststoff";"0540 329"
"Schutzkopfbedeckungen, Sicherheitskopfbedeckungen für das Baugewerbe und die Industrie (ohne Schutzhelme für Motorräder und Fahrräder, auch Sturzhelme mit Kamera (0721 303) und ohne Schutzhelme für den Sport (0922 119))";"0313 103"
"Schutzkopfbedeckungen für Motorräder und Fahrräder, auch Sturzhelme mit Kamera";"0721 303"
"Schutzmasken für Paintball";"0922 119"
"Schutzplanen für Fahrräder";"0721 308"
"Schwämme für den Haushalt";"0561 123"
"Schwämme für die Körperpflege";"1312 105"
"Schwämme für Schreibtafeln";"0974 006"
"Schwangerschaftstests";"0612 102"
"Schwartenholz für Brennzwecke";"0454 200"
"Schwartenmagen, Kochwurst (ohne Konserven)";"0112 503"
"Schwarzbier";"0213 001"
"Schwarzbrot";"0111 313"
"Schwärzen für Leder und Schuhe";"0561 117"
"Schwarztorf für Düngezwecke";"0931 101"
"Schwarzwurzeln, frisch oder gekühlt";"0117 102"
"Schwarzwurzeln, frisch oder gekühlt";"0117 409"
"Schweine, lebend";"0932 102"
"Schweinebauch, frisch oder gefroren";"0112 220"
"Schweinebauchlappen, frisch oder gefroren,";"0112 220"
"Schweinebraten, Konserven";"0112 508"
"Schweinebratenaufschnitt (ohne Konserven)";"0112 507"
"Schweinefett für Speisezwecke";"0115 900"
"Schweinefleisch, frisch oder gefroren (ohne Hackfleisch sowie Innereien)";"0112 220"
"Schweinefleisch, Konserven";"0112 508"
"Schweinefleisch, mariniert";"0112 509"
"Schweineflomen für Speisezwecke";"0115 900"
"Schweinefüße, frisch oder gefroren";"0112 400"
"Schweinegulasch, frisch oder gefroren";"0112 220"
"Schweinehackfleisch, frisch oder gefroren (ohne zubereitetes Hackfleisch)";"0112 220"
"Schweinehälften, frisch oder gefroren";"0112 220"
